count_session,count_hit,channelGrouping,totals_newVisits,device_browser,device_operatingSystem,device_isMobile,device_deviceCategory,geoNetwork_region,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,earliest_source,latest_source,earliest_medium,latest_medium,earliest_keyword,latest_keyword,earliest_isTrueDirect,latest_isTrueDirect,num_interactions,bounces,time_on_site,transactionRevenue,products_array,has_converted,product_list,"food_cupboard--tins,_jars_&_packets--powdered_milk","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&_juices--juices_&_beverages",nonfood,"baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(6-12_months)",Changing_&_Bathing,"baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_single_piece",Baby_Products,fresh_food--dairy_&_eggs--yoghurt--probiotic_yoghurt,Baby_Pants,Baby Products--Changing &amp; Bathing--Pull-ups &amp; Swimming Pants--Baby Pants,Baby_and_Personal_Care,baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_pants,"Baby_Products--Changing_&amp;amp;_Bathing--Diapers,_Wipes_&amp;amp;_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(0-6_months)","Baby_Products--Changing_&_Bathing--Diapers,_Wipes_&_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_years)",سراويل_الأطفال,fresh_food--dairy_&_eggs--cheese_&_labneh--labneh,حفاضات_اطفال,"baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_months)",Baby_Diapers,baby_products--changing_&amp;_bathing--pull-ups_&amp;_swimming_pants--baby_pants,non_food,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_diapers",food,Bulk_Savings,"food_cupboard--tins,_jars_&amp;_packets--powdered_milk","Diapers,_Wipes_&_Diaper_Cream","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(0-6_months)",baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_swimming,(not set),"Baby Products--Changing &amp; Bathing--Diapers, Wipes &amp; Diaper Cream--Baby Diapers",Pull-ups_&_Swimming_Pants,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_diapers","baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_diapers","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_wipes"
16,5122,2,0,5,6,True,1,1,24.4539,54.3773,3936,0,246.0,0.0,1.0,2,75,90,6.28,16.5,14,28,176.6206896551724,0.0,0,4,0,1,3,91,True,True,33662,0,0,231801215,2002,1,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3276,2,0,5,6,True,1,25,25.2048,55.2708,4667,1981,222.23809523809524,94.33333333333333,0.9523809523809524,2,26,131,13.1,13.48,15,25,132.42307692307693,0.0,24,4,7,1,1,1,True,True,14035,0,4164,582532584,2141,1,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28,1816,2,0,5,1,True,1,25,25.2048,55.2708,14794,0,528.3571428571429,0.0,1.0,4,287,314,18.15,17.12,12,29,60.53333333333333,0.0,30,4,12,1,3,91,True,True,11499,0,4500,0,2299,0,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,3966,2,0,5,6,True,1,1,24.4539,54.3773,5094,67,231.54545454545453,3.0454545454545454,0.9545454545454544,4,1,48,11.75,7.65,14,27,141.92857142857142,0.0,24,4,7,1,88,95,True,True,8081,0,348,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,2173,2,0,5,1,True,1,1,24.4539,54.3773,17172,2057,613.2857142857143,73.4642857142857,0.9285714285714286,5,88,115,8.83,11.72,11,22,94.47826086956522,0.0,24,4,7,1,89,95,True,True,8291,0,2687,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,361,2,0,5,1,True,1,1,24.4539,54.3773,3357,0,167.85,0.0,1.0,4,63,82,15.07,16.95,13,23,15.041666666666666,0.0,24,4,7,1,83,95,True,True,1294,0,1979,0,2472,0,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,5940,1,0,5,6,True,1,1,24.4539,54.3773,16754,11009,408.63414634146335,268.5121951219512,0.7560975609756097,2,10,195,8.48,17.63,11,28,255.48275862068965,0.37,24,4,7,1,1,1,True,True,18170,0,6344,0,3,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1502,2,0,5,6,True,1,1,24.4539,54.3773,990,0,198.0,0.0,1.0,2,44,50,10.18,15.83,14,22,65.30434782608695,0.0,24,4,7,1,89,96,True,True,8327,0,776,1233009581,1316,1,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8,1472,2,0,5,6,True,1,25,25.2048,55.2708,2003,0,250.375,0.0,1.0,3,13,166,15.3,3.1,12,23,61.333333333333336,0.0,24,4,7,1,90,97,True,True,8604,0,4682,166100409,2119,1,2115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,1628,1,0,5,1,True,1,1,24.4539,54.3773,8159,1868,407.95,93.4,0.95,4,87,106,14.03,10.77,16,30,52.516129032258064,0.0,30,4,9,1,3,1,True,True,2689,0,4635,0,2299,0,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,514,2,0,5,1,True,1,1,24.1302,55.8023,2339,0,233.9,0.0,1.0,4,13,22,20.93,5.07,11,26,19.03703703703704,0.0,0,4,0,1,3,91,True,True,1225,0,266,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,111,2,0,5,1,True,1,25,25.2048,55.2708,710,640,355.0,320.0,0.5,6,8,9,17.68,7.95,16,1,55.5,0.0,24,4,7,1,25,26,False,True,117,0,4062,71664270,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,224,2,0,5,6,True,1,25,25.2048,55.2708,96,0,24.0,0.0,1.0,2,190,193,14.7,17.75,18,13,16.0,0.0,24,4,7,1,90,95,True,True,8350,0,0,31309982,1777,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1008,2,0,5,1,True,1,25,25.2048,55.2708,3470,0,495.71428571428567,0.0,1.0,24,12,18,6.48,3.98,8,28,34.758620689655174,0.0,23,3,7,1,42,44,True,True,1746,0,445,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,3600,2,0,5,1,True,1,1,24.4539,54.3773,23711,9362,578.3170731707318,228.34146341463412,0.8780487804878048,5,7,253,11.37,8.15,13,29,128.43333333333334,0.0,24,4,7,1,88,1,True,True,11932,0,179248,743485382,778,1,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
16,2997,2,0,5,6,True,1,71,25.3463,55.4209,3175,0,198.4375,0.0,1.0,4,211,226,10.83,23.45,18,28,103.34482758620688,0.0,24,4,7,1,90,97,True,True,8964,0,110,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,3002,2,0,5,1,True,1,1,24.4539,54.3773,15109,10365,559.5925925925926,383.88888888888886,0.8518518518518517,3,313,339,13.1,14.17,11,28,103.51724137931036,0.0,24,4,7,1,83,511,True,True,10308,0,270972,2747625154,2536,1,2491,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,585,2,0,5,1,True,1,25,25.2048,55.2708,6862,0,361.1578947368421,0.0,1.0,5,41,59,7.98,8.28,12,29,19.5,0.0,24,4,7,1,25,1,True,True,1982,0,334,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,5047,2,0,5,1,True,1,25,25.2048,55.2708,26720,9607,607.2727272727273,218.3409090909091,0.8863636363636364,6,73,116,14.07,1.33,13,30,162.80645161290323,0.0,24,4,7,1,88,95,True,True,14529,0,44291,1310228758,2402,1,2391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,9080,2,0,5,6,True,1,1,24.4539,54.3773,8671,0,289.03333333333336,0.0,1.0,2,6,98,21.32,8.05,15,28,313.1034482758621,0.0,24,4,7,1,1,1,True,True,25847,0,2482,425663537,1858,1,1852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,12199,2,0,5,6,True,1,71,25.3463,55.4209,22505,0,409.1818181818182,0.0,1.0,2,24,150,21.32,16.38,18,28,420.655172413793,0.0,24,4,7,1,1,68,True,True,36579,0,466,321256527,1424,1,1423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64,3630,2,0,5,1,True,1,25,25.2048,55.2708,18588,3250,290.4375,50.78125,0.984375,6,840,903,21.38,16.57,13,28,125.17241379310344,0.0,30,4,12,1,3,91,True,True,35585,0,31465,14974329,2786,0,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,679,2,0,5,1,True,1,1,24.4539,54.3773,3863,0,772.6,0.0,1.0,52,63,67,4.47,6.35,6,5,113.16666666666669,0.0,23,3,7,1,43,45,True,True,739,0,2501,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,2480,2,0,5,1,True,1,25,25.2048,55.2708,12325,0,1232.5,0.0,1.0,6,40,49,20.43,10.47,12,28,85.51724137931035,0.0,24,4,7,1,88,95,True,True,9247,0,1529,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,551,2,0,5,1,True,1,25,25.2048,55.2708,3739,499,747.8,99.8,0.8,24,69,73,17.83,9.7,11,3,137.75,0.0,24,4,7,1,88,95,True,True,551,0,109966,0,2864,0,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,8230,2,0,5,6,True,1,25,25.2048,55.2708,16077,0,357.26666666666665,0.0,1.0,2,21,238,17.58,18.28,16,28,283.7931034482759,0.0,24,4,7,1,83,91,True,True,39552,0,18209,999162740,1813,1,1809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20,2080,2,0,5,6,True,1,1,24.4539,54.3773,6342,0,317.1,0.0,1.0,2,30,168,11.03,13.03,14,28,71.72413793103448,0.0,24,4,7,1,1,1,True,True,24140,0,893,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,8018,2,0,5,6,True,1,25,25.2048,55.2708,13710,0,263.65384615384613,0.0,1.0,2,7,142,17.73,12.62,12,28,276.48275862068965,0.0,24,4,7,1,94,101,True,True,12596,0,73,34386509,720,1,757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,99,2,0,2,5,False,0,25,25.2048,55.2708,5005,5005,715.0,715.0,0.0,53,5,39,7.17,7.9,9,23,34.083333333333336,1.25,17,4,7,1,3,74,True,True,1078,0,2360,0,3250,0,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,74,2,0,2,5,False,0,1,24.1302,55.8023,1716,1716,858.0,858.0,0.0,62,5,6,7.52,8.6,8,0,340.0,0.0,24,4,7,1,88,95,False,True,686,0,4991,0,86,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15,2257,2,0,5,6,True,1,1,24.4539,54.3773,2856,0,190.4,0.0,1.0,2,18,150,10.27,9.7,9,30,72.80645161290323,0.0,8,4,7,1,3,95,True,False,9378,0,0,66132083,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,276,2,0,5,6,True,1,25,25.2048,55.2708,1097,0,182.83333333333331,0.0,1.0,2,3,26,21.17,13.6,14,13,19.714285714285715,0.0,24,4,7,1,90,97,True,True,1773,0,0,35638927,1642,1,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,7520,2,0,5,6,True,1,25,25.2048,55.2708,45685,5208,643.4507042253521,73.35211267605634,0.971830985915493,2,1,212,13.25,9.47,9,30,242.58064516129036,0.0,0,4,0,1,3,1,True,True,38656,0,5158,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,50,2,0,5,1,True,1,1,24.4539,54.3773,267,0,267.0,0.0,1.0,4,24,24,15.7,15.7,16,0,50.0,0.0,24,4,7,1,90,97,True,True,130,0,268,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,72,2,0,5,1,True,1,25,25.2048,55.2708,597,0,199.0,0.0,1.0,18,44,46,22.82,18.5,20,18,3.7894736842105265,0.0,24,4,7,1,88,95,False,True,97,0,1144,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,7988,2,0,5,1,True,1,25,25.2048,55.2708,28955,0,452.421875,0.0,1.0,13,37,102,14.1,11.32,12,28,275.4482758620689,0.0,24,3,7,1,90,47,True,False,8267,0,3715,0,3,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1005,2,0,5,1,True,1,1,24.4539,54.3773,3428,0,149.04347826086956,0.0,1.0,5,61,83,13.88,8.7,11,29,33.5,0.0,24,4,7,1,90,95,True,True,15366,0,1722,31514606,615,1,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
79,17124,2,0,5,6,True,1,25,25.2048,55.2708,27453,0,347.50632911392404,0.0,1.0,8,4,84,8.73,16.63,11,29,570.8,0.0,24,4,7,1,88,95,True,True,26598,0,399,195710894,1237,1,1234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14,2604,2,0,5,1,True,1,1,24.4539,54.3773,14578,4804,1041.2857142857142,343.1428571428572,0.7857142857142857,39,2,15,9.23,12.33,13,28,89.79310344827587,0.0,23,3,7,1,45,47,True,True,2604,0,189300,2156187011,2656,1,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,264,2,0,5,6,True,1,25,25.2048,55.2708,187,0,93.5,0.0,1.0,2,14,15,8.08,17.25,9,16,15.529411764705882,0.0,0,4,0,1,3,95,True,False,1492,0,1047,31350801,1449,1,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,2498,2,0,5,1,True,1,1,24.4539,54.3773,12768,8042,311.4146341463415,196.14634146341464,0.6829268292682927,5,1,15,10.62,15.83,11,26,108.33333333333331,0.02,0,4,0,1,3,95,True,True,7489,0,11265,5377149,2490,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1082,2,0,5,1,True,1,25,25.2048,55.2708,5708,3504,1141.6,700.8,0.6,53,4,14,12.4,13.65,13,11,90.16666666666669,0.0,23,4,7,1,47,97,True,False,1867,0,25773,148436529,2421,0,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,4764,2,0,5,1,True,1,25,25.2048,55.2708,32967,1618,558.7627118644068,27.42372881355932,0.9491525423728812,8,1,247,16.3,14.43,12,30,154.38709677419354,0.05,24,4,7,1,88,97,True,True,18815,0,45220,0,2912,0,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1126,2,0,5,1,True,1,25,25.2048,55.2708,7593,0,316.375,0.0,1.0,4,437,461,10.8,3.92,11,26,41.7037037037037,0.0,24,4,7,1,90,28,True,False,14461,0,18117,47155943,664,1,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5,916,2,0,5,1,True,1,2,25.4052,55.5136,4630,0,926.0,0.0,1.0,7,39,43,18.83,9.95,17,24,36.64,0.0,23,3,7,1,54,56,True,True,5556,0,1148,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,172,2,0,7,6,True,1,25,25.2048,55.2708,7787,7787,1297.8333333333333,1297.8333333333333,0.1666666666666666,13,2,7,16.8,15.77,14,29,22.766666666666666,0.0,24,4,11,1,2,74,True,True,3249,0,3535,0,6,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1732,2,0,5,6,True,1,25,25.2048,55.2708,2213,0,316.1428571428572,0.0,1.0,3,35,93,7.88,15.92,13,24,69.28,0.0,24,4,7,1,89,96,True,True,8186,0,0,151798578,1937,1,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1502,2,0,5,1,True,1,1,24.4539,54.3773,7584,1398,446.11764705882354,82.23529411764707,0.9411764705882352,4,65,81,20.35,11.03,16,23,62.583333333333336,0.0,24,4,7,1,90,500,True,True,4061,0,239121,4852171021,2634,1,2611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,3178,1,0,5,1,True,1,25,25.2048,55.2708,27291,9435,941.0689655172414,325.34482758620686,0.7586206896551723,53,64,195,18.8,17.8,14,30,118.38709677419357,0.03,24,4,7,1,1,1,True,True,11999,0,2505,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,7416,2,0,5,6,True,1,4,0.0,0.0,12791,0,387.6060606060606,0.0,1.0,2,1,162,9.05,17.32,11,19,370.8,0.0,23,3,7,1,43,45,True,True,14728,0,818,157101797,2070,1,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
7,265,2,0,5,1,True,1,1,24.4539,54.3773,2809,0,401.28571428571433,0.0,1.0,3,24,30,6.13,14.45,6,25,10.192307692307692,0.0,24,4,7,1,88,95,True,False,935,0,915,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,357,2,0,5,6,True,1,25,25.2048,55.2708,1711,0,342.2,0.0,1.0,3,55,81,18.9,9.3,16,6,51.0,0.0,24,4,7,1,83,91,True,True,357,0,3016,59569022,596,1,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,2801,2,0,5,6,True,1,25,25.2048,55.2708,8085,0,336.875,0.0,1.0,2,216,240,7.45,6.12,11,29,93.36666666666666,0.0,24,4,7,1,1,1,True,True,8589,0,19342,55770318,1597,1,1594,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16,965,2,0,5,1,True,1,1,24.4539,54.3773,7552,0,472.0,0.0,1.0,40,76,92,2.9,6.38,14,27,34.464285714285715,0.0,30,4,9,1,3,33,True,False,2055,0,3847,0,2995,0,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1136,2,0,5,6,True,1,1,24.4539,54.3773,1758,0,159.8181818181818,0.0,1.0,7,27,53,18.05,18.63,15,27,40.57142857142857,0.0,24,4,7,1,83,91,True,True,6804,0,750,400728303,1668,1,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8,1720,2,0,5,6,True,1,25,25.2048,55.2708,1596,0,199.5,0.0,1.0,3,65,72,20.43,16.78,11,29,57.333333333333336,0.0,24,4,7,1,90,97,True,True,12195,0,1407,97780932,2120,1,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,131,2,0,5,1,True,1,25,25.2048,55.2708,1101,162,550.5,81.0,0.5,6,5,6,10.37,4.18,7,1,65.5,0.0,24,4,7,1,83,91,False,True,131,0,4218,48299018,2265,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,1786,1,0,5,1,True,1,25,25.2048,55.2708,5641,2223,296.89473684210526,117.0,0.7894736842105263,4,209,227,16.33,18.55,13,28,61.58620689655172,0.0,24,4,7,1,89,1,True,True,6045,0,1319,13817221,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,260,2,0,5,1,True,1,1,24.4539,54.3773,621,0,103.5,0.0,1.0,5,20,25,18.22,3.48,11,26,9.62962962962963,0.0,24,4,7,1,25,26,False,True,860,0,164,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,143,2,0,2,5,False,0,1,24.4539,54.3773,8076,8076,734.1818181818181,734.1818181818181,0.0909090909090909,54,7,23,3.78,15.97,12,13,79.78571428571429,0.64,24,4,11,1,2,68,True,True,1117,4,790,0,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,8528,2,0,5,1,True,1,1,24.4539,54.3773,46157,22589,809.7719298245614,396.2982456140351,0.7719298245614034,5,488,545,0.55,18.5,12,29,284.26666666666665,0.0,30,4,9,1,3,91,True,True,37091,0,580665,9190566263,2291,1,2287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52,1633,2,0,5,1,True,1,1,24.4539,54.3773,24273,11712,466.7884615384616,225.23076923076923,0.75,5,47,223,8.27,22.83,11,30,84.58064516129032,0.1,24,4,7,1,61,91,True,False,12072,0,16159,0,2197,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
42,8558,2,0,5,6,True,1,2,25.4052,55.5136,19615,0,467.0238095238095,0.0,1.0,2,1,57,16.33,16.4,13,25,329.15384615384613,0.0,0,4,0,1,3,74,True,True,10034,0,0,50055100,1448,1,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,76,2,0,5,6,True,1,1,24.4539,54.3773,71,0,71.0,0.0,1.0,2,262,262,9.12,9.12,9,0,76.0,0.0,24,4,7,1,1,1,True,True,8584,0,0,142692621,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
